0:	0- 124762462043.34477
	85- 18.31949152469575
	86- 4.44565472801958
	87- 9.49560250059411
	88- 26.15740461949407
	89- 37.86862248609232
	90- 10.721201447767838
	91- 1.378529116532649
	92- 51.31700884332848
	93- 27.290012052511766
	94- 3.247976917687644
	95- 180.85306367369282
	96- 19.60984250191721
	97- 77.38993600257595
	98- 5.9984011618847095
	99- 0.9146021411468905
22:	0- 2311.6573812593024
	1- 11538.56690943007
	2- 13379.772142114505
	3- 35055.7664756329
	4- 5836.4797674683505
	5- 1827.7228264928121
	6- 672.2324447098654
	7- 143.06857599475623
	8- 135.15177004490232
	9- 7.4606236775605925
	10- 5460.166974645931
	11- 180951.7138855294
	12- 5340.261550271904
	13- 16911.727378565694
	14- 49033.54201309896
	15- 14.187626982096695
	16- 1891.632439947226
	17- 12.120278611002712
	18- 2.616764386653868
	19- 48.29854862405343
	20- 43091.76216160338
	21- 2785020.034860927
	22- 35356646658.03458
	23- 48967.74262737437
	24- 484.6082031221805
	25- 98.57903591840089
	26- 174.5755545909008
	27- 247.14967347793512
	28- 499.0179927842782
	29- 2.2996302737766854
	30- 2107.700999343724
	31- 14534.649313253141
	32- 2035245.4901635179
	33- 3965.2643643391602
	34- 15374.901045233064
	35- 2043.713800381509
	36- 58.03336066452776
	37- 184.8904130437838
	38- 6.179388727169353
	39- 7.895992482994787
	40- 47713.13805820303
	41- 1608.6548104012045
	42- 18913.996735816912
	43- 2990.9145344255176
	44- 5422.799554304558
	45- 31.327688581596686
	46- 211.06455791284188
	47- 3461.103942454307
	48- 55.9992557570335
	49- 9.955252934434318
	50- 324.3187658986313
	51- 2088.9050362251437
	52- 429.12178834924043
	53- 696.7081105139287
	54- 226.4471256593428
	55- 631.2058380405308
	56- 21.182659107236628
	57- 699.7461334428615
	58- 21.72532319341493
	59- 5.623660356323201
	60- 33.41412706179696
	61- 1961.9622683494213
	62- 141.474099697621
	63- 612.9633233689407
	64- 316.61094554083127
	65- 6.725899702711356
	66- 82.52172906278909
	67- 17.124883703763658
	68- 5.2556366205482705
	69- 8.3032069087407
	70- 180.5687812132685
	71- 27.991251395928998
	72- 9.846371396583631
	73- 1566.6739680480725
	74- 15.227423561215906
	75- 36.61181823007812
	76- 90.38777633236012
	77- 21.62460210697091
	78- 2.386291287635309
	79- 24.165610651933612
	80- 10.976721263830648
	81- 51.35436716794538
	82- 281.09265033913033
	83- 12.80709401467441
	84- 14.733378766075068
	85- 3.8045451052337302
	86- 108.92365356196296
	87- 2.5057267972025374
	88- 11.329797104409648
	89- 5.925362429159789
	90- 27.547535660888208
	91- 9.538962860481139
	92- 37.17616570146821
	93- 163.59040287333423
	94- 8.748591944084769
	95- 21.112307592074142
	96- 129.39504170610607
	97- 39.181008565631586
	98- 80.51200748070778
	99- 41.38641536345119
23:	0- 256.16783371146863
	1- 364.3942331627873
	2- 2430.8807882577194
	3- 2005.6596367228697
	4- 13829.476085089495
	5- 2891.802952004227
	6- 863.6379296791608
	7- 67.60354220503123
	8- 23.788703939466778
	9- 311.8998987216594
	10- 428.3315503323046
	11- 7134.5925418626
	12- 136892.51176437532
	13- 103425.92363665027
	14- 2434.8319090594964
	15- 20157.02828514906
	16- 1385.6079580485084
	17- 1680.4751709528928
	18- 16.83877821509143
	19- 15.155840207010776
	20- 1352.1779994704812
	21- 1980.8126283002102
	22- 3561627.2226121994
	23- 191359013406.16052
	24- 392686.45797190035
	25- 982.5847749389227
	26- 2860.0798869403425
	27- 1228.2801663588436
	28- 1149.1888257637133
	29- 34.92836734267355
	30- 3438.298655264161
	31- 511.1328091371286
	32- 5270.193432097895
	33- 91837.08971705657
	34- 7084.64281542865
	35- 869.3188358601178
	36- 109.92751395290298
	37- 61.896340781442454
	38- 57.659550005282846
	39- 63.12104124473231
	40- 59.14292690331742
	41- 669.4151989352479
	42- 2581.666719289779
	43- 4017.552350433365
	44- 3868.4307272284186
	45- 2385.313200721469
	46- 215.953063618694
	47- 124.77894916272743
	48- 123.39464372317615
	49- 245.0232726660435
	50- 65.15305197113688
	51- 7504.938719290282
	52- 1835.5714289038644
	53- 376.458111042829
	54- 526.3124101094492
	55- 3475.124942130788
	56- 13.25317671713584
	57- 206.30644581481468
	58- 62.833366628716014
	59- 36.28955258514257
	60- 34.81405426024565
	61- 12602.280873212463
	62- 1802.6373515228815
	63- 1838.0643987969945
	64- 225.51190707493663
	65- 10.507611526567413
	66- 114.93887801726655
	67- 1306.1171810892195
	68- 149.67463584274972
	69- 103.64639187609349
	70- 8.246541508066855
	71- 198.6726965089151
	72- 251.13193103101733
	73- 60.90342224358517
	74- 106.68050113898296
	75- 516.6777584998816
	76- 9.114066177799623
	77- 14.748825084274264
	78- 65.74139229700766
	79- 24.643419118951
	80- 95.11200456500654
	81- 97.0295193469396
	82- 176.74558622219635
	83- 27.46038055805806
	84- 60.9830737577143
	85- 1.9846527008124932
	86- 10.61334607613812
	87- 144.15343946099756
	88- 3.878785154156109
	89- 14.054965754213203
	90- 17.392694183550784
	91- 119.4090445320311
	92- 21.96352291485064
	93- 8.724042024971235
	94- 15.683686487805879
	95- 19.991440850699625
	96- 6.571860455248832
	97- 1.3059210471388818
	98- 6.236962662531441
	99- 3.692074705699535
24:	0- 327.76122010237714
	1- 25.40546133420526
	2- 6171.602048508132
	3- 430.70617097087427
	4- 2654.7782938515606
	5- 872.1329763057104
	6- 615.4002609952468
	7- 2737.6022023871187
	8- 135.65224332332622
	9- 600.2751937259678
	10- 4665.52770320242
	11- 17.80541628524297
	12- 1178.3201146410304
	13- 42946.15341602629
	14- 7523.4327571426
	15- 21517.931712229245
	16- 35851.41968797696
	17- 895.3264764668565
	18- 111.303156269143
	19- 439.9618509693328
	20- 1051.0134272348566
	21- 2617.699595603846
	22- 975.3364001463483
	23- 146099.40897671995
	24- 148245661609.72568
	25- 53799.60171416911
	26- 2463.6370761677845
	27- 6879.831433627388
	28- 3000.8441161939945
	29- 13660.181131354359
	30- 1525.3618426501905
	31- 533.3698184733265
	32- 4629.842714826451
	33- 18799.207695919795
	34- 85927.90650538343
	35- 3379.1708285614864
	36- 83886.20341039279
	37- 421.5008417582201
	38- 564.4107090894818
	39- 89.0895998829344
	40- 3139.632895018073
	41- 801.2170414497427
	42- 2529.4105394221688
	43- 4483.914671841757
	44- 1421.8127156167834
	45- 4684.289230256125
	46- 5325.889400765982
	47- 168.43488781168054
	48- 94.81974900928742
	49- 7.544436777940415
	50- 46.324634686247926
	51- 16.996431546872017
	52- 2204.27236878718
	53- 1887.0996643987737
	54- 12987.344811255376
	55- 10513.27600440439
	56- 391.1590966728042
	57- 132.10774179184256
	58- 24.105517866761343
	59- 34.181731685445186
	60- 10.11697182233941
	61- 306.58230379056835
	62- 1310.3317927251526
	63- 169.19439488943428
	64- 80.95838593933979
	65- 221.70689611673123
	66- 3558.530688047176
	67- 66.56487099553556
	68- 210.43927909050194
	69- 11.853897361771343
	70- 22.607313082727966
	71- 39.94475281724575
	72- 24.752163774738648
	73- 59.60782853512262
	74- 3998.4374491127833
	75- 310.05571837098074
	76- 44.262749033654096
	77- 33.11489891679295
	78- 33.86221047047931
	79- 50.3804588588478
	80- 261.90421606672083
	81- 222.30422097801107
	82- 43.815748812452355
	83- 88.12709046825628
	84- 83.78626142376001
	85- 42.64359600034907
	86- 1558.0633626020485
	87- 65.1607745040641
	88- 37.95768022077528
	89- 5.58306536915105
	90- 3.829927895220989
	91- 13.2578073990101
	92- 32.936910747832826
	93- 104.45016625280317
	94- 21.31052793747921
	95- 162.56462743135236
	96- 572.4173375478279
	97- 3.0984271672192714
	98- 2.8306912454749944
	99- 154.21592622052262
25:	0- 22.626445284246
	1- 1039.2537714732152
	2- 614.2073341252589
	3- 1642.987261973077
	4- 2324.707111088678
	5- 1545.3605547670804
	6- 1442.8213911853284
	7- 396.40012031654015
	8- 12327.507351295566
	9- 172.62034837360156
	10- 26.36841734971192
	11- 114.84015172154852
	12- 1826.7449510972574
	13- 2946.771316229881
	14- 39237.72071435503
	15- 83001.46201678792
	16- 77584.89223254152
	17- 2380.504931963821
	18- 3411.627696668809
	19- 179.1852593463184
	20- 83.52082530630929
	21- 1192.9264400880536
	22- 1835.3744361924269
	23- 4703.809860858951
	24- 78609.48070765825
	25- 58105194951.10298
	26- 11570.254988152132
	27- 28443.84300045138
	28- 4393.8234099892225
	29- 113.60928684442712
	30- 81.00942819571259
	31- 322.7300617456133
	32- 1909.5024768715357
	33- 938.7012691112512
	34- 81608.15897467328
	35- 716328.4984260579
	36- 8840.522074557757
	37- 755.2625705936578
	38- 40.189937343247166
	39- 312.90469144007915
	40- 190.20024214594352
	41- 1188.2994792102534
	42- 1119.5145901788758
	43- 1449.3520504832968
	44- 1414.179498546795
	45- 3065.729290908138
	46- 4869.806466419992
	47- 313.2375754867954
	48- 348.83942274013697
	49- 114.51728330428391
	50- 112.30455028094266
	51- 143.59497389581733
	52- 465.44353928637656
	53- 1671.1398264653183
	54- 10208.964066156926
	55- 5154.5646846423415
	56- 1512.9651104939767
	57- 1089.4399342081554
	58- 785.838190058206
	59- 7.0317470049158475
	60- 2.212494710027316
	61- 152.8614923714868
	62- 12.780849218337728
	63- 1011.700641801509
	64- 88.91664969547924
	65- 124.83987744715016
	66- 567.2933073690074
	67- 92.34172361894416
	68- 149.8091526722748
	69- 281.1048140543772
	70- 5.237268890024095
	71- 195.33103934271827
	72- 418.9607545567078
	73- 100.18269756467893
	74- 78.00051957869083
	75- 15.06034962384777
	76- 63.04199026737145
	77- 60.06041685598679
	78- 7.859586949924507
	79- 8.105133443350221
	80- 2.8733596385703946
	81- 126.00426063648175
	82- 28.348155506799394
	83- 52.31189004390067
	84- 1670.562271858784
	85- 56.141535347493004
	86- 63.34349737371093
	87- 38.88068039966765
	88- 29.833880833559213
	89- 3.059704512757193
	90- 6.742398061551965
	91- 12.420178432114334
	92- 35.27740413986267
	93- 43.71469269142428
	94- 73.35859754593065
	95- 23.69781133223052
	96- 17.894857593357372
	97- 61.57297120077219
	98- 110.30713334251612
	99- 145.98386630664686
26:	0- 11.942596919852683
	1- 14.840400979687713
	2- 234.05185997898747
	3- 7658.585184583866
	4- 2074.427190074516
	5- 12655.249770341055
	6- 11409.921779525095
	7- 6266.469609664731
	8- 601.6989139280689
	9- 199.77981835083685
	10- 29.88560594333843
	11- 1898.4997903303974
	12- 301.96648714535326
	13- 217.43998899314812
	14- 2083.578480009856
	15- 2758.354860985218
	16- 179032.3799197271
	17- 35605.231596835845
	18- 16956.291525919452
	19- 10453.689222551295
	20- 32.528850020286484
	21- 54.727033220113334
	22- 383.72917698473674
	23- 278.02548911396235
	24- 332293.9536786972
	25- 194812.10802085308
	26- 240737628821.76364
	27- 156425.42249857212
	28- 5171.928916269929
	29- 639.6603253053878
	30- 230.34109092695505
	31- 99.91275844301362
	32- 924.9913216456154
	33- 369.8792745980521
	34- 11410.219409268273
	35- 587376.0964000142
	36- 125909.54879263083
	37- 24813.751380083497
	38- 1525.9844344241055
	39- 5750.183442189807
	40- 14.605173881773261
	41- 96.37060043188193
	42- 426.086884723157
	43- 612.2190306216546
	44- 214.0059318236763
	45- 1563.1872988105624
	46- 16680.257592203718
	47- 1488.3699728614451
	48- 6918.382445511128
	49- 1506.8553934738388
	50- 44.21610436198575
	51- 59.68217000552003
	52- 48.31292544730684
	53- 293.50799777847465
	54- 157.97097996420098
	55- 1899.4435253477482
	56- 1833.2035891509277
	57- 2931.0565579079425
	58- 759.2780452322559
	59- 324.59308368455737
	60- 83.53119892649451
	61- 135.45033809043008
	62- 662.7144463985811
	63- 23.462555475767125
	64- 28.541892754507973
	65- 2441.9413076619176
	66- 51.50059709075438
	67- 3.591897976429429
	68- 2171.2281722473076
	69- 13.74403994246854
	70- 25.65020689755702
	71- 16.16799358180266
	72- 0.7238821102644829
	73- 344.87837291427104
	74- 61.29850401465711
	75- 1555.839290622392
	76- 693.960477444612
	77- 45.603383471661594
	78- 24.874844972896692
	79- 406.28690708712804
	80- 18.842250135021835
	81- 7.245278069989282
	82- 88.53439349145131
	83- 27.12356189872971
	84- 12.233358353525347
	85- 137.2997564321234
	86- 128.0294363833235
	87- 300.6089817834688
	88- 28.096880107285443
	89- 35.19946778487283
	90- 12.493662219437079
	91- 11.83230701313684
	92- 10.176870581997223
	93- 12.323580966590875
	94- 25.354900752324205
	95- 28.431700352846217
	96- 628.9263840048341
	97- 48.346833807794425
	98- 2.8904128240964164
	99- 32.678106780297796
27:	0- 14.36819040042483
	1- 8.462029191538402
	2- 39.97115420123531
	3- 125.90705819674753
	4- 1994.747991842559
	5- 408.9191782797503
	6- 768.6027086239383
	7- 10549.272996721613
	8- 1132.4378723175769
	9- 300.53245253233536
	10- 53.237084517198284
	11- 79.5981310597519
	12- 31.956097624862796
	13- 209.53209163381143
	14- 542.8409070486368
	15- 8852.903890095
	16- 5890.084162232804
	17- 307303.5466416814
	18- 17396.1150339752
	19- 842.3886295590008
	20- 11.864608181327922
	21- 44.706894525548755
	22- 78.5957978000298
	23- 402.4305440662475
	24- 571.6766400358135
	25- 62086.45744536445
	26- 44442.57945116503
	27- 36949634690.29479
	28- 276247.7162152045
	29- 5988.448174606996
	30- 53.124256126771684
	31- 50.448166850292246
	32- 1482.7462114075538
	33- 1255.7200660436301
	34- 3559.621977883274
	35- 228329.010263564
	36- 60807.555294236474
	37- 23391.764202993996
	38- 4202.010613344329
	39- 4933.378417307629
	40- 10.747442528745275
	41- 131.36639241624383
	42- 220.6007023430078
	43- 260.97335264540163
	44- 226.64229882269936
	45- 1620.2215903582542
	46- 424.8177865047549
	47- 2847.8204385990266
	48- 1686.0453522490425
	49- 7499.284690508827
	50- 5.940086171970296
	51- 184.8915725225319
	52- 41.84034931008851
	53- 105.13477798168545
	54- 208.22079740703904
	55- 4769.177390756601
	56- 356.3562863155057
	57- 569.0489805681966
	58- 3673.1883809680076
	59- 387.80087657190984
	60- 11.668541377911797
	61- 12.415613345977064
	62- 4.6854979465904085
	63- 10.082378038229775
	64- 76.85571331422075
	65- 1516.882624243023
	66- 948.2831716120422
	67- 334.46058760551125
	68- 214.36321402307306
	69- 46.5807494470036
	70- 143.27995110505594
	71- 38.089070679047
	72- 377.3936630212082
	73- 17.88643082617293
	74- 11.558507992698347
	75- 37.029822026244375
	76- 847.9730968494068
	77- 186.60016146792216
	78- 14.949289908019516
	79- 2146.9799076634067
	80- 111.34497684574796
	81- 9.998241832842949
	82- 27.650556678778557
	83- 37.22375229577253
	84- 463.519448446841
	85- 21.275354232513514
	86- 13.45706138285639
	87- 4.0054231838692465
	88- 870.6690099992633
	89- 711.0962063513261
	90- 15.98354562843546
	91- 1.7559346181045714
	92- 35.92411467405289
	93- 34.1161728588452
	94- 6.74930651499153
	95- 10.595404124804475
	96- 9.661422748989187
	97- 4.1741211177530015
	98- 10.565977441695008
	99- 6.809317184283033
28:	0- 16.335045610026448
	1- 7.455185165692453
	2- 14.3447585427051
	3- 316.85631584219357
	4- 28.510324127569056
	5- 39.47533678015234
	6- 1984.2722284811753
	7- 12075.377284348126
	8- 5633.963465264765
	9- 1457.690890440443
	10- 50.59739830348024
	11- 14.766540526628077
	12- 581.1556445053787
	13- 270.1341684390361
	14- 6.408945046573286
	15- 506.9387517261166
	16- 4346.663246377885
	17- 6714.394878289635
	18- 41905.0638122672
	19- 36082.56622525542
	20- 5.06182944614838
	21- 14.486813301311226
	22- 4.371877690463414
	23- 966.5613841832767
	24- 744.2983737675506
	25- 1709.716129678657
	26- 1311.9510738275799
	27- 142838.63535727278
	28- 3303481534296.39
	29- 28781.310156315154
	30- 6.931191107501234
	31- 116.34927065332914
	32- 6.972994721521577
	33- 370.6650597217089
	34- 220.4153931645784
	35- 1734.9502899331867
	36- 4171.111622032951
	37- 24793.573551802692
	38- 31905.511708786216
	39- 2557.0554357106575
	40- 26.517645459113265
	41- 21.19877999219173
	42- 60.2016711554203
	43- 103.14761848525475
	44- 139.11959778481398
	45- 2821.2226732388417
	46- 2802.9404051796523
	47- 116038.80014745811
	48- 32701.921742534636
	49- 23337.754998282002
	50- 7.2605835810947585
	51- 8.186002101564313
	52- 144.06650800070253
	53- 477.21246148297064
	54- 159.61016365194223
	55- 235.15769123795116
	56- 736.1937058014421
	57- 911.3949867259367
	58- 3030.908119339487
	59- 256.5488239428538
	60- 1.6915610796650629
	61- 10.353209144086778
	62- 4.324304278599133
	63- 12.324483455757505
	64- 79.23367939414376
	65- 95.00592315789395
	66- 491.27400133336516
	67- 334.7508352016639
	68- 30.155469515803965
	69- 39.005930714718424
	70- 3.7557745275612935
	71- 2.888992196992682
	72- 4.457901724106386
	73- 30.84014517658603
	74- 32.93550535326835
	75- 29.209316319899855
	76- 591.2672872326116
	77- 348.93900764716545
	78- 184.81828757798638
	79- 392.04156873856766
	80- 2.9344461266172273
	81- 4.55742286118832
	82- 8.213488519796837
	83- 9.825073710204725
	84- 97.30221500220456
	85- 11.408589487957368
	86- 28.146714488515016
	87- 176.70299655247373
	88- 13.612298856538834
	89- 54.306319604640954
	90- 54.79205974547813
	91- 0.8719651344125773
	92- 35.33218911143612
	93- 26.37961554177947
	94- 2.573896137587562
	95- 2.335572002727719
	96- 128.93253512773708
	97- 3.0211575704799585
	98- 38.64801081441675
	99- 29.123275481219547
29:	0- 38.7561550448551
	1- 1.4009321312546374
	2- 39.752594440042714
	3- 228.11687289121636
	4- 405.01575942764845
	5- 1828.8214166780328
	6- 2460.681935142528
	7- 724.5084015961476
	8- 625.702849699136
	9- 596.528405897643
	10- 131.2812349382514
	11- 5.123640948467326
	12- 4.310258561634677
	13- 47.982549766885434
	14- 626.3380315321025
	15- 27.316017010040078
	16- 4041.399252279547
	17- 6141.574988198683
	18- 5430.8542743309845
	19- 198130.9604930566
	20- 11.09681231743974
	21- 22.062419241901296
	22- 273.4157357743154
	23- 18.225488768369004
	24- 174.19764634000705
	25- 375.2085315236813
	26- 322.28240953051045
	27- 7858.278921344054
	28- 31305.83992696298
	29- 607442713525.5234
	30- 0.3362161793640373
	31- 7.337051788558911
	32- 5.339438759834979
	33- 71.463911320544
	34- 205.50642007568976
	35- 251.81948467757792
	36- 128.13367006388088
	37- 4763.570487250086
	38- 6113.0309791837
	39- 23776.519013995214
	40- 38.65476821098012
	41- 13.367417951559311
	42- 122.45985653254917
	43- 14.98198747211986
	44- 300.0134593588719
	45- 401.70094073212664
	46- 63.95222282850486
	47- 87.16842053050509
	48- 378.0544432868003
	49- 8901.152949720174
	50- 194.51774335890727
	51- 45.88960121449276
	52- 29.360152430685705
	53- 49.613346986010065
	54- 981.5114919272472
	55- 299.9704631137762
	56- 390.0677556032533
	57- 393.7097719003472
	58- 140.1472666786372
	59- 59.89834702770969
	60- 3.0288517837415068
	61- 22.872510248889835
	62- 37.41374492191478
	63- 480.5291200775966
	64- 19.09337952411441
	65- 12.692118767977734
	66- 154.19120123600646
	67- 350.81673810937974
	68- 2845.8036787571923
	69- 1325.7299530001162
	70- 4.406520834271701
	71- 12.023284991774956
	72- 147.3451375437516
	73- 7.6284523469737415
	74- 69.14260709382262
	75- 69.26252633804916
	76- 486.00243239005823
	77- 48.48050743708635
	78- 307.3850552160579
	79- 215.35323376331465
	80- 2.819100131404028
	81- 3.1987799988730083
	82- 118.94523667431211
	83- 8.299681654704534
	84- 15.289071080573162
	85- 2.1008401566226427
	86- 57.325061612110204
	87- 68.83209980485032
	88- 594.1455309240898
	89- 31.499349268214363
	90- 20.74249966992024
	91- 15.467153766461431
	92- 91.06542698955742
	93- 3.001152138755875
	94- 3.068542144655266
	95- 75.32662193666798
	96- 8.07933141105343
	97- 147.30289447396527
	98- 7.856535546468007
	99- 299.2339768995065
30:	0- 985.3914570665789
	1- 573.1418696814301
	2- 400.9699352479404
	3- 59.28124283104752
	4- 24.690084428040496
	5- 40.7447293996918
	6- 28.86716656758793
	7- 203.32371557418742
	8- 207.75425488563198
	9- 62.749416025454494
	10- 11648.244447302483
	11- 10732.95742691085
	12- 800.3235883039621
	13- 324.1263814682622
	14- 232.15009128214024
	15- 2255.420977199557
	16- 178.410377546358
	17- 4.774398186558864
	18- 26.002882620355937
	19- 3.693913432595944
	20- 160059.24467218094
	21- 19774.7236172814
	22- 1568.0776841135203
	23- 1278.7109644545885
	24- 2064.8651630465356
	25- 47.48535202175891
	26- 46.14057175790448
	27- 5.1578960152420645
	28- 40.19778680397476
	29- 1.0775320053265491
	30- 46922330495.06641
	31- 16049.984623639855
	32- 8414.210157464106
	33- 3730.6552612912774
	34- 3369.010703623605
	35- 9.399716938698111
	36- 6.24289494505497
	37- 9.384489291504153
	38- 31.06927603461916
	39- 0.9759543143599767
	40- 1271436.395410053
	41- 65049.21465041466
	42- 758.7563946820833
	43- 792.6925776900199
	44- 826.2082232053797
	45- 53.20523680245571
	46- 6.250351506806209
	47- 29.231911220313705
	48- 17.469087267901585
	49- 1.3346331365001058
	50- 21716.24578797006
	51- 1346.944037116803
	52- 432.06715322034904
	53- 296.42148039975956
	54- 80.34331044535226
	55- 119.50112069470957
	56- 17.958621620060047
	57- 94.5665042147633
	58- 39.46540423960585
	59- 3.2568353618661456
	60- 429.6861028111154
	61- 179.16002218476604
	62- 411.3641298549586
	63- 138.8810697578232
	64- 242.59251166073508
	65- 11.814120072075495
	66- 62.118252214380654
	67- 15.98458385181901
	68- 1.7985942996052002
	69- 12.15913150108864
	70- 1879.0240038395327
	71- 182.89791012641678
	72- 33.947552586652584
	73- 946.0545562065047
	74- 511.42285920786696
	75- 48.826254064797695
	76- 11.317228285592133
	77- 8.781365212860566
	78- 3.0295371269780556
	79- 0.6454360969063601
	80- 74.84025753292977
	81- 62.53616788780735
	82- 30.98848154007726
	83- 223.23382031406683
	84- 7.775886685717865
	85- 4.920456024180269
	86- 40.93777537623247
	87- 6.700388701102236
	88- 0.8585712587032575
	89- 16.976332070470235
	90- 7.541670420585425
	91- 1178.3271161321386
	92- 93.98158618899885
	93- 10.49457626495175
	94- 26.312104885326725
	95- 28.471411604242203
	96- 2.5133955214425896
	97- 57.16972960135228
	98- 70.26204197987575
	99- 0.2629140482533707
31:	0- 135.25049556871807
	1- 1037.3449461855125
	2- 602.9083784853079
	3- 4626.082422399177
	4- 113.38723110812053
	5- 175.81664069774715
	6- 95.89200099538324
	7- 11.104628478815883
	8- 6.748041750488686
	9- 15.205237512851909
	10- 6994.703598466246
	11- 33761.44676695092
	12- 2582.6616947925077
	13- 136.8387269139399
	14- 1107.418071420867
	15- 946.248364208523
	16- 40.12758762476624
	17- 9.480380859063816
	18- 9.888540225073989
	19- 10.30124062886104
	20- 58908.97406543581
	21- 215495.5805046728
	22- 8587.221855543496
	23- 6324.054282113809
	24- 356.9845001185445
	25- 115.74954805412678
	26- 168.3350944588241
	27- 22.14768543909366
	28- 24.89947466972306
	29- 116.61082349415021
	30- 5483.474203641309
	31- 385475372454.17053
	32- 815101.9057154574
	33- 15092.799996692023
	34- 18244.78221267187
	35- 617.1063348423285
	36- 87.50370852190562
	37- 631.0800457738445
	38- 9.621105437553824
	39- 14.123875125208599
	40- 8535.192059441275
	41- 14862.488239221448
	42- 45470.73461283802
	43- 2663.959199836876
	44- 11556.252373360845
	45- 545.0641750301713
	46- 1140.9263268134036
	47- 38.73200209412246
	48- 54.44599594135807
	49- 20.862334862329906
	50- 13090.245174551428
	51- 275.1687370730567
	52- 540.6021631515655
	53- 387.22686656264113
	54- 158.59576738407574
	55- 297.4668048297201
	56- 86.50870842113149
	57- 10.988693495768626
	58- 9.525793389869134
	59- 2.3152191596449807
	60- 545.6097302877412
	61- 6866.183359017298
	62- 30.079194621723133
	63- 277.3023935544624
	64- 405.61622474363844
	65- 968.8254737729658
	66- 65.61223781484964
	67- 167.06762284003256
	68- 35.52550367025788
	69- 12.865131044858114
	70- 235.2358500609251
	71- 2908.934169663139
	72- 557.5986322952358
	73- 470.9434082723348
	74- 27.52161508083177
	75- 124.35511869115336
	76- 17.71850036005829
	77- 6.59844171759946
	78- 19.649308140425305
	79- 3.518708659802815
	80- 60.795090187655425
	81- 1683.6802181210487
	82- 1612.6476259292297
	83- 144.8215632644262
	84- 1484.810849594568
	85- 69.08488143972211
	86- 16.963460231743856
	87- 34.2517171131113
	88- 31.751235911966035
	89- 18.156962231140206
	90- 19.854752566326898
	91- 53.434598048369125
	92- 8.848759771805394
	93- 16.989573176348888
	94- 1264.3607112831262
	95- 113.40759763632698
	96- 7.319593033816679
	97- 37.89622468421655
	98- 1.2285764694271888
	99- 0.3702738398814046
32:	0- 537.5421981920871
	1- 2793.828309444483
	2- 12460.008109812416
	3- 811.9808454931979
	4- 1040.7157805767415
	5- 88.99632667175906
	6- 570.2933604328055
	7- 6.386123122736533
	8- 4.699850014997559
	9- 61.157787141921965
	10- 42.98481966625789
	11- 546.3045828419794
	12- 1093.925712650307
	13- 796.9862359836872
	14- 669.3307270966369
	15- 43.2058528330999
	16- 19.184676483709477
	17- 110.58053997935842
	18- 92.43816964532186
	19- 11.987313944751095
	20- 4783.555481993496
	21- 13216.39417977195
	22- 436540.27596729196
	23- 706.649162787492
	24- 6560.111682407207
	25- 245.56264324692356
	26- 922.8690812130279
	27- 1819.0727189949155
	28- 113.0485695991999
	29- 20.24643251272721
	30- 42357.79969335222
	31- 94370.50414029718
	32- 101212967898.84631
	33- 8058.470871942995
	34- 4513.562459052479
	35- 1303.8118444369793
	36- 877.0290891544377
	37- 1.056472989098345
	38- 151.32285880623647
	39- 15.240454814728208
	40- 555.2313709344058
	41- 34978.34040884126
	42- 65588.77316815084
	43- 4950.163331053333
	44- 76276.49216291067
	45- 750.9850810732285
	46- 73.3148258713012
	47- 528.6520518829919
	48- 35.25178117141767
	49- 0.7708786489779578
	50- 2683.7967864007855
	51- 1009.1132136576641
	52- 9964.075897237224
	53- 2092.8591783362385
	54- 20001.152059312117
	55- 910.5351690801655
	56- 1527.9620526512358
	57- 95.30978304712906
	58- 1384.7964518504168
	59- 65.11659113648746
	60- 513.0917625697085
	61- 1937.8041456892286
	62- 452.25626680404457
	63- 28.969220111687136
	64- 126.36770247636224
	65- 46.35840926607659
	66- 619.4808433897584
	67- 262.2710179662419
	68- 201.57271655657348
	69- 118.3600572053906
	70- 202.4040529292448
	71- 209.94238776051284
	72- 1430.0399009642892
	73- 1434.7811547526478
	74- 370.10154269902836
	75- 566.6201109992413
	76- 164.47977747188799
	77- 53.39464343890334
	78- 42.3537735276451
	79- 165.06728237327653
	80- 185.56403227298577
	81- 1220.9265682504204
	82- 82.76689005630085
	83- 30.072000970575036
	84- 251.3086476304088
	85- 32.42175115719882
	86- 697.7173611914847
	87- 36.58686368255189
	88- 455.32405261939357
	89- 17.29424137935868
	90- 17.352917743425156
	91- 10.092073372863315
	92- 82.49719505913254
	93- 318.1383612194553
	94- 10.032739163469962
	95- 463.58943204272913
	96- 23.128951877333993
	97- 923.0999159191244
	98- 33.37851366063488
	99- 4.43410326772446
33:	0- 90.97946042081733
	1- 72.9419261003826
	2- 99.49269712605226
	3- 8791.769005045597
	4- 3093.3181836588265
	5- 522.2164891812146
	6- 95.95728535580999
	7- 235.5146670530918
	8- 27.17811306325348
	9- 8.773499556924513
	10- 1088.7226821567133
	11- 263.47833395252786
	12- 317.4754788275594
	13- 355.8119813525075
	14- 36953.47318012239
	15- 796.7190802062761
	16- 36.74418042989686
	17- 55.43990888166517
	18- 289.0363901626165
	19- 26.31386065964554
	20- 2006.8648142891413
	21- 1362.055306769438
	22- 89631.37745260837
	23- 339737.26075685315
	24- 1674.1829116405174
	25- 436.80029441261064
	26- 324.6622503933704
	27- 654.4514863756128
	28- 630.9287944730521
	29- 22.30483154739884
	30- 414.04067182015723
	31- 2807.344769727078
	32- 24947.966600107324
	33- 49518411062.13659
	34- 32367.15116491982
	35- 7319.753276762836
